-11.831493941633843, -11.7331202298912, -11.034593018033183, -11.292867510333624, -13.913028982959068, -11.51712880523738, -11.908514184676806, -12.925611984992138, -12.330570277842282, -14.258673931784221, -12.845502756259117, -10.637038306945668, -11.775165246059174, -8.611320416624878, -13.90199898784549, -11.582667152507314, -14.572446580889327, -10.226609348213843, -10.392206531438141, -10.59530853724975, -12.45760419640507, -12.476802841975594, -12.581264076997277, -15.871397118208016, -13.526922958535865, -14.316432765936414
-8.81285591543961, -10.083658915477512, -11.406939966593471, -11.349588670122005, -9.017397510414193, -13.225961634852004, -14.132182568236054, -11.879067060917412, -8.393265662021747, -14.043139430936732, -13.681921356153113, -7.427967759040319, -13.146428084534062, -12.709391545669696, -7.41224097148737, -13.314637583421819, -16.306549007496223, -9.342645711959248, -9.824314546788655, -12.350265856970395, -9.356475904152775, -14.66705874999572, -12.008264830450706, -16.130840606593985, -10.313024436801943, -15.325719754484496
-8.683857416057975, -12.432116406479071, -8.005829569634688, -12.018530434648664, -7.446118780353342, -12.881991948425997, -13.31251308719041, -7.304179737194329, -8.686761035440549, -14.858633512270158, -7.176465984871521, -9.606975613311063, -12.278929913476908, -12.973336127769002, -8.077648998008325, -12.47123622720354, -10.328443064563356, -8.939454102804392, -11.598241113440729, -7.126099247041483, -9.786614568813308, -14.110895028880853, -12.69509680487249, -16.37071095171351, -9.863132079862284, -13.673766367023807
-8.007311576097228, -9.144416512622348, -9.542827210316387, -8.278442982076948, -7.2212563425758205, -10.11475280544468, -10.522523932065173, -10.030186981660444, -7.7446006851354925, -10.350770186040776, -11.976782533522988, -9.675873075334813, -9.014146452113295, -9.945807756046197, -8.385623427502601, -10.1703178674022, -11.35424929041293, -9.377433104270574, -8.817084817833045, -8.654133433096112, -9.266819338349494, -8.829138113254952, -9.872065970695777, -15.423575544488255, -8.984370745477392, -13.128848346849988
-11.593944187135989, -13.428652737103064, -12.719036172036107, -11.788945051938216, -13.91742345817112, -12.78786158141097, -12.73201570528546, -13.62715406215439, -12.938571547413733, -14.646439462792985, -13.344572182907449, -9.492266614126688, -11.986578102931684, -11.590828406874115, -12.015547959309176, -13.202748024347526, -14.416231769933093, -10.921937328897785, -11.218603985067586, -12.172965624215834, -12.207319971914647, -12.156933666678452, -13.269317003035479, -11.99109686344501, -14.685875021795196, -14.289388649652308
-9.41406224367019, -13.383296306452616, -12.468981709598683, -13.987712506119518, -8.748965477846006, -8.73954079398731, -10.933810965471713, -14.039327668514705, -9.386714435437934, -15.065966457557726, -14.429545258398559, -10.463627071892427, -13.804603784698063, -13.74312188584021, -9.178417845470673, -13.157513871037313, -16.712014115604386, -9.14317970552806, -12.126398282650335, -7.533547545448601, -10.203889304481724, -15.180995934796927, -13.446610570970725, -15.734899379997076, -14.303009745604273, -15.355829555955866
-7.924097302962347, -12.74332245843473, -13.165054651114396, -12.683791247981825, -7.03750569943801, -13.029404274504046, -9.966214614649793, -11.130606771950344, -9.101685879612209, -15.159236236735778, -15.036185584665077, -10.387769065305854, -11.686045010197935, -10.1495341133339, -8.490130885208231, -12.605944772736624, -15.425914726841427, -8.582967794623688, -10.842011237033597, -12.10476981090198, -8.979834391058668, -15.07170182764247, -12.488650444458978, -16.89264219189201, -12.89402244703195, -16.452260818677615
-8.83094237390977, -12.312659664867395, -12.491509898138542, -12.707458281331725, -9.469558750446271, -12.994213712790557, -13.237839344158797, -12.404747556139615, -9.590792467029152, -13.26782759784511, -13.423264451483112, -11.763164074223228, -11.140536989668725, -11.829019607557623, -9.317479339548425, -12.227193816139495, -15.630496260295578, -11.832685088655968, -11.419220451224982, -11.858065671383025, -10.225601446437699, -13.927840219029376, -11.889275210878836, -16.47540234723931, -12.062300056328315, -14.42179328159424
-11.435912030225373, -12.276215798421173, -11.237609273092712, -7.224609386757516, -12.734314465760304, -12.19484192566604, -9.30505900583457, -12.669483351927033, -11.293675166203448, -12.88567824879426, -11.790333533933605, -7.902747870626414, -9.255123931880277, -6.667904820935345, -12.490700962467038, -12.161667086251242, -15.225031152187412, -7.987064987814807, -8.688292357087017, -9.132753049123753, -13.509715616439388, -11.945215226761174, -11.606967864578968, -14.084830878919465, -13.33830987452243, -12.887619009996744
-10.654099475153991, -14.296554435547726, -14.333567141512646, -14.016185183566622, -11.431437943244491, -15.04175219943713, -13.99272784123525, -14.363063102052415, -11.69954434699381, -13.941280927362861, -14.199593976884374, -14.748701787221382, -13.890837025180119, -14.289764518854252, -8.95767975749884, -13.458163868464355, -18.115402910083578, -13.60095001908547, -13.580211302907196, -14.454497308012048, -10.87731489234173, -15.59105452824428, -14.321852833405753, -19.403257198390214, -15.16463193327963, -16.691048987139343
-9.868142205187505, -12.210088042367744, -12.477232329358335, -11.880654175235742, -7.246980284943465, -11.386176389656699, -13.213197972889438, -11.20338088455545, -8.399921662637722, -14.356611466770927, -12.456461510970254, -11.475594691795118, -12.451544844392352, -11.050540734060307, -10.489799427557559, -12.286102385886128, -15.664100590985269, -11.646018948115538, -10.279074022865208, -10.904062512676655, -11.029068701390983, -13.833720657296405, -11.705001193592224, -17.19223929892166, -12.142778522557974, -15.533359119262741
-7.511635913534504, -8.587197067754596, -8.134968684330632, -8.662033874731286, -7.540541874877994, -8.374727433456712, -9.257698850279652, -9.373731885489422, -7.111924134988355, -10.838131353218676, -8.65954630454071, -6.0088548729441476, -8.386978150612512, -9.852977393186077, -7.655282832853997, -8.432161171705067, -11.362649247585269, -8.502581187323942, -6.848352628902033, -7.563942751664519, -9.06461427165422, -9.814039563214966, -8.533267141726661, -14.144785740389379, -9.433920460574639, -11.939428111168953
-7.727022584977461, -9.100504970762573, -10.36130589267783, -10.931806943660558, -6.591194782679356, -10.641413399375338, -11.476632036286482, -10.489244497918484, -7.789159790096594, -12.250792590179309, -12.405718346839162, -10.800517243674214, -9.201899028350137, -10.826333902766212, -8.098890751719157, -7.93485000388424, -14.006509524701611, -10.854638016974125, -8.491069528322816, -9.73849886895769, -9.76425208958017, -12.35758951245653, -9.960352787559133, -14.944558916302382, -11.084652150231879, -13.754943389532047
-6.992179768825123, -8.547085511212241, -7.02640355159405, -4.92643922684333, -7.458150046064347, -9.040355086568168, -7.403805590155915, -9.010976846927095, -7.195596439579767, -10.200841896991989, -8.18590905817948, -9.509580111488852, -9.16002153078659, -7.898833395350868, -7.635809677304361, -9.026385019874697, -11.800699858917588, -9.261222836173912, -7.107827283794813, -6.669872271494722, -8.468567776054645, -10.630859930968088, -8.758867062496124, -11.751156761503108, -7.245019033215761, -11.047671587170829
-12.769116734648424, -12.938960993431701, -12.588165604271499, -13.419950838983697, -14.66705874999572, -9.897745679715714, -13.921837330065154, -12.787192013257398, -12.474596958728183, -14.651284694344637, -12.944625071074459, -12.184301704273587, -12.961115200352522, -10.186096388569792, -14.251773595706581, -12.260479205563792, -15.486246651451031, -10.634955155378067, -11.564667462093082, -12.41923556395463, -12.174324627822504, -12.543183323479226, -12.738609048470297, -14.778284385105945, -13.767352146137101, -13.692623248784914
-8.336412802587258, -12.040651586119171, -12.105869827936239, -12.466914462556167, -8.379021873052173, -12.28772584522499, -13.124149642093412, -9.21204694922748, -9.011212637435031, -14.060623948067668, -13.653267256937422, -9.529307885807038, -11.894572829092446, -12.964206392922195, -8.609833156312693, -7.457611850709158, -15.54252748734962, -8.530480948370323, -9.42685323153781, -9.131251670775693, -10.290715725512745, -14.212733861650708, -12.165209452576827, -16.08227615058486, -11.63237465064999, -16.599896817483682
-12.258110354828668, -13.791270253828598, -13.818117503864787, -14.564498203226377, -14.865295762095574, -14.277063563659688, -15.088272215072024, -14.058533459028023, -11.63874890025012, -16.12847374158372, -15.918178332747358, -14.929477840527536, -14.611607445459507, -15.153869497557837, -14.107756294351754, -14.721125971265996, -15.111941959157928, -14.809400772302398, -12.883741246851175, -13.427064931116886, -10.089198909082484, -15.592436698471232, -12.75654206091344, -18.649485396013837, -16.492266153291315, -17.858357807093686
-7.504840617290092, -8.927121294757386, -8.06608192898092, -7.025046705712468, -6.192292916298357, -9.696720186348266, -7.973397495504778, -9.962162312098489, -7.390160415739593, -11.65638925221796, -7.862224834194268, -7.830086595363113, -8.216679273202546, -8.49849344191724, -7.933265983223247, -9.42077363962759, -11.75520282063301, -7.735217054103865, -7.385893465448058, -6.5970094906265855, -9.987117825942791, -9.931745581003167, -9.425587346105587, -12.523772801375108, -7.69124217365798, -11.780043007086975
-6.920936348659054, -8.139841719258243, -8.179359711196133, -8.82109068960089, -7.086395361661818, -8.737401078252192, -9.316245687235028, -7.659619893985865, -7.515605940751625, -10.311067117000253, -8.504039465153507, -8.883081757327407, -8.451013088870882, -8.441589887626659, -7.526341610762035, -8.125847600914861, -10.896379529501509, -8.727220828447221, -6.933993466842177, -6.403562569197429, -8.56521668817946, -10.192941826726539, -8.440618515910646, -13.745300535939432, -9.437191051932194, -12.720678786508463
